event_id,merchant_id,event_timestamp,product,event_type,amount,status,channel,region,merchant_tier
0242fd93-c6c0-4ffb-b146-128c43293778,MRC-006233,2024-01-10T05:55:14,AIRTIME,DATA_PURCHASE,2530.39,SUCCESS,POS,RIVERS,VERIFIED
8ad80b41-2575-482d-8945-87a1bda49057,MRC-002420,2024-01-10T05:55:19,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,APP,LAGOS,PREMIUM
c92ae86c-8d42-466b-bdba-c0dabd820814,MRC-005648,2024-01-10T05:55:19,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,APP,RIVERS,VERIFIED
1153b8f2-25a1-40e6-9f0c-f5fe23410a6d,MRC-005276,2024-01-10T05:55:20,AIRTIME,AIRTIME_PURCHASE,479.82,SUCCESS,POS,IBADAN,PREMIUM
d38e0642-7d47-4132-8a4e-2c60221d8339,MRC-008712,2024-01-10T05:55:23,POS,CASH_WITHDRAWAL,87440.32,SUCCESS,POS,IBADAN,PREMIUM
86b871a9-87c7-4773-aab3-b1b5b804ff22,MRC-002114,2024-01-10T05:55:24,SAVINGS,DEPOSIT,6705.36,SUCCESS,APP,DELTA,STARTER
59595112-22aa-4e95-89b7-ebf99d95b5b6,MRC-003928,2024-01-10T05:55:27,SAVINGS,INTEREST_CREDIT,207982.17,SUCCESS,USSD,DELTA,VERIFIED
50b0541e-e78b-4833-970f-e765ed56a71a,MRC-009268,2024-01-10T05:55:29,BILLS,BETTING,87944.45,SUCCESS,APP,PORT_HARCOURT,VERIFIED
28381770-ed19-4a5e-88dc-746088c2c628,MRC-008129,2024-01-10T05:55:42,CARD_PAYMENT,INVOICE_PAYMENT,44537.7,SUCCESS,APP,ABUJA,PREMIUM
dd8e949d-9690-4c12-ad1c-fc7ce00c561e,MRC-007139,2024-01-10T05:55:47,AIRTIME,DATA_PURCHASE,5181.23,SUCCESS,POS,DELTA,STARTER
dc07e0a2-f7d0-4046-b6e4-65c2a7e8aaa3,MRC-003333,2024-01-10T05:55:50,BILLS,ELECTRICITY,34929.35,SUCCESS,APP,OGUN,VERIFIED
3973d2f8-9f49-4da1-a55e-6fa221579423,MRC-003333,2024-01-10T05:55:52,BILLS,CABLE_TV,36043.99,SUCCESS,APP,OGUN,VERIFIED
4dcdc436-4a11-4d70-b784-0332b0bd3391,MRC-008296,2024-01-10T05:55:53,SAVINGS,DEPOSIT,27733.98,FAILED,WEB,ABUJA,VERIFIED
c45e1afa-028a-4774-b634-11937b7a89e8,MRC-006768,2024-01-10T05:55:56,AIRTIME,AIRTIME_PURCHASE,6417.45,SUCCESS,POS,OGUN,PREMIUM
c2e896d8-5c03-4629-abe9-906535bdc0e2,MRC-004176,2024-01-10T05:55:57,AIRTIME,AIRTIME_PURCHASE,831.64,FAILED,APP,ENUGU,VERIFIED
0feede69-5fd0-4625-9d74-1e3a205599c9,MRC-009698,2024-01-10T05:56:07,POS,CASH_WITHDRAWAL,64361.69,SUCCESS,POS,DELTA,STARTER
0cbcda52-aee5-4fab-9ca0-250ffddd2da1,MRC-001385,2024-01-10T05:56:11,BILLS,CABLE_TV,82261.61,SUCCESS,POS,LAGOS,PREMIUM
77ae8007-0c6f-44b1-9720-13fc0cb830ec,MRC-007861,2024-01-10T05:56:13,POS,CARD_TRANSACTION,43687.95,PENDING,POS,ABUJA,VERIFIED
cfd16899-6efd-4abc-9719-d5a64cfc3555,MRC-003466,2024-01-10T05:56:17,SAVINGS,AUTO_SAVE,134894.25,SUCCESS,USSD,LAGOS,VERIFIED
d0add7ed-477a-4960-9ab0-77db6ffe74d2,MRC-008601,2024-01-10T05:56:23,MONIEBOOK,SALE_RECORDED,24265.21,FAILED,APP,KADUNA,STARTER
a18815d4-4a2d-4002-b4d9-eab6bb292e92,MRC-006252,2024-01-10T05:56:29,MONIEBOOK,INVENTORY_UPDATE,11563.43,SUCCESS,OFFLINE,ENUGU,STARTER
fb77343e-ef90-4a6f-a464-4060dbd6be46,MRC-005162,2024-01-10T05:56:29,SAVINGS,WITHDRAWAL,68155.38,SUCCESS,APP,OGUN,VERIFIED
85345870-8891-4756-8a16-bf1782eae0c1,MRC-002513,2024-01-10T05:56:30,AIRTIME,DATA_PURCHASE,1275.22,SUCCESS,APP,IBADAN,VERIFIED
aa6cb0d6-ada5-4ffa-9ce7-2389d4ede1d1,MRC-007838,2024-01-10T05:56:51,POS,CASH_WITHDRAWAL,5995.59,SUCCESS,POS,ENUGU,VERIFIED
ab6d1400-7c08-4208-af02-1cd32104bd78,MRC-008129,2024-01-10T05:56:52,POS,CARD_TRANSACTION,188876.3,SUCCESS,POS,ABUJA,PREMIUM
51b197a9-4ff0-428c-ad15-9f936ee79da4,MRC-005283,2024-01-10T05:56:55,BILLS,CABLE_TV,14678.48,SUCCESS,USSD,KADUNA,VERIFIED
7ad001a8-4a72-439c-a65b-cf9b0d9eeafc,MRC-006449,2024-01-10T05:56:56,CARD_PAYMENT,INVOICE_PAYMENT,311340.53,SUCCESS,APP,ABUJA,VERIFIED
0ce165e1-e3bb-469a-bc13-68e57ec5c722,MRC-003031,2024-01-10T05:56:57,CARD_PAYMENT,SUPPLIER_PAYMENT,1621626.07,SUCCESS,WEB,DELTA,PREMIUM
964c511c-85b2-428f-81ab-130ccef58c35,MRC-002441,2024-01-10T05:56:59,BILLS,CABLE_TV,11831.03,SUCCESS,APP,KADUNA,VERIFIED
472ddb07-56e6-4e37-9dae-2c6c288e0c1c,MRC-000878,2024-01-10T05:57:04,POS,CARD_TRANSACTION,114465.37,SUCCESS,POS,IBADAN,VERIFIED
5ad4baaf-78cd-4949-b1fb-6b3325852cda,MRC-008500,2024-01-10T05:57:12,POS,CARD_TRANSACTION,41055.28,SUCCESS,POS,ABUJA,VERIFIED
7450cb31-0821-4749-93b6-7f510a81ba73,MRC-001234,2024-01-10T05:57:22,MONIEBOOK,SALE_RECORDED,25528.18,SUCCESS,APP,IBADAN,STARTER
ed83673b-5b57-4dd6-a098-edd3cf4abd63,MRC-004880,2024-01-10T05:57:34,MONIEBOOK,SALE_RECORDED,28204.0,FAILED,APP,RIVERS,STARTER
7af6f291-a191-4ea4-addb-936b558d912e,MRC-008276,2024-01-10T05:57:40,BILLS,CABLE_TV,11597.31,SUCCESS,WEB,KANO,VERIFIED
faa6e4b1-cc4b-43cd-bdd8-94622cfa45aa,MRC-004609,2024-01-10T05:57:50,POS,TRANSFER,57961.49,SUCCESS,POS,OGUN,PREMIUM
d52fa1ea-0fa5-4f2f-b577-219a627631cd,MRC-003608,2024-01-10T05:58:08,CARD_PAYMENT,INVOICE_PAYMENT,165068.85,SUCCESS,APP,PORT_HARCOURT,VERIFIED
cd2b40c5-93e6-49ea-8218-72f0d6f4b2ee,MRC-002348,2024-01-10T05:58:13,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,APP,ABUJA,PREMIUM
90bbaef6-d33d-41db-91e2-ca2f694e2f6e,MRC-001176,2024-01-10T05:58:17,POS,CARD_TRANSACTION,104769.78,SUCCESS,POS,OGUN,VERIFIED
0518e9c2-7aaf-45aa-a341-8fc5fdfe9abc,MRC-006524,2024-01-10T05:58:17,BILLS,BETTING,73989.8,SUCCESS,USSD,PORT_HARCOURT,VERIFIED
e5f1de90-abfb-4db7-bb76-b1fb62cf463b,MRC-004366,2024-01-10T05:58:20,MONIEBOOK,SALE_RECORDED,95865.26,SUCCESS,APP,LAGOS,VERIFIED
242a69bc-3eac-4cc7-a370-6b76bc3d3436,MRC-007055,2024-01-10T05:58:28,AIRTIME,AIRTIME_PURCHASE,728.34,SUCCESS,POS,RIVERS,VERIFIED
b8faf215-319f-4a57-9f72-f9a8d1f90742,MRC-000762,2024-01-10T05:58:38,MONIEBOOK,SALE_RECORDED,4894.15,SUCCESS,APP,IBADAN,VERIFIED
bb5a46be-6379-49f5-8dfa-5d53b0de2548,MRC-001832,2024-01-10T05:58:40,AIRTIME,AIRTIME_PURCHASE,997.91,SUCCESS,USSD,IBADAN,PREMIUM
a05fd8ea-fbed-49cf-b1a4-abedc920cab9,MRC-004049,2024-01-10T05:58:40,POS,CASH_WITHDRAWAL,24971.99,PENDING,POS,IBADAN,VERIFIED
7d33d23f-29b6-4c0b-abc4-9b4fcff45e3a,MRC-001419,2024-01-10T05:58:48,POS,TRANSFER,46740.66,SUCCESS,POS,KADUNA,STARTER
730eaeb6-7a9a-4fbb-9411-34e0c472b9e8,MRC-008707,2024-01-10T05:59:00,SAVINGS,DEPOSIT,61198.68,SUCCESS,APP,IBADAN,VERIFIED
a69d087c-cfb0-4f7f-b3e6-303e799a83f2,MRC-001698,2024-01-10T05:59:19,MONIEBOOK,SALE_RECORDED,22160.65,SUCCESS,APP,ABUJA,VERIFIED
2d41541b-a486-48de-a38e-8c467de8e10c,MRC-005648,2024-01-10T05:59:28,AIRTIME,AIRTIME_PURCHASE,367.79,SUCCESS,POS,RIVERS,VERIFIED
0756b4f7-0573-4beb-8742-3acccc8f6a24,MRC-002130,2024-01-10T05:59:33,AIRTIME,AIRTIME_PURCHASE,931.0,SUCCESS,USSD,OGUN,VERIFIED
845de6ea-45c1-40df-82d1-0a4380024bf9,MRC-007856,2024-01-10T05:59:43,POS,CASH_WITHDRAWAL,410848.25,SUCCESS,POS,LAGOS,PREMIUM
edea20e8-80b5-4ed6-ab4f-5a92ab3ff69f,MRC-000925,2024-01-10T05:59:51,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,APP,IBADAN,STARTER
85b170b3-0594-42d9-af60-2df00e5c6e86,MRC-008628,2024-01-10T05:59:53,SAVINGS,WITHDRAWAL,60480.89,FAILED,APP,DELTA,STARTER
0daf0fba-3fae-4e84-86a6-7d626c6347fc,MRC-005804,2024-01-10T05:59:55,AIRTIME,AIRTIME_PURCHASE,6511.85,SUCCESS,APP,OGUN,VERIFIED
cd0fa342-68b9-4850-9bfb-196c343d4ac8,MRC-003411,2024-01-10T06:00:05,SAVINGS,DEPOSIT,87949.21,SUCCESS,APP,OGUN,VERIFIED
1c761ffa-0c1f-47e8-80e8-622bf111500d,MRC-006945,2024-01-10T06:00:09,KYC,VERIFICATION_COMPLETED,0.0,PENDING,APP,DELTA,VERIFIED
097c94f1-752a-4f17-b4c1-fc5337892c28,MRC-008725,2024-01-10T06:00:16,AIRTIME,AIRTIME_PURCHASE,682.59,SUCCESS,USSD,LAGOS,PREMIUM
16a54b79-722b-4924-898f-de9e8940da07,MRC-003411,2024-01-10T06:00:20,POS,CARD_TRANSACTION,72573.1,SUCCESS,POS,OGUN,VERIFIED
bcc0f27b-d7a2-472e-ba82-4f78d55b76c9,MRC-001806,2024-01-10T06:00:22,POS,CARD_TRANSACTION,409278.23,SUCCESS,POS,DELTA,PREMIUM
2b800ebd-7bd4-4942-bf74-11c379f755e3,MRC-002785,2024-01-10T06:00:38,POS,CARD_TRANSACTION,28041.15,SUCCESS,POS,ABUJA,PREMIUM
8d82dd6a-51ce-4749-8261-90d7dba4e230,MRC-007095,2024-01-10T06:00:47,SAVINGS,AUTO_SAVE,3625.38,FAILED,APP,KADUNA,VERIFIED
f29d5ab6-5330-428a-a0d5-64bdb0de57f6,MRC-006966,2024-01-10T06:00:49,MONIEBOOK,SALE_RECORDED,7750.42,SUCCESS,OFFLINE,LAGOS,PREMIUM
e70ce337-5c4b-45f7-91de-35c47cd61eed,MRC-004331,2024-01-10T06:00:49,BILLS,WATER,4175.62,SUCCESS,USSD,KANO,PREMIUM
a5da8a6c-ffcb-41aa-876f-f796214789c1,MRC-003251,2024-01-10T06:00:50,AIRTIME,DATA_PURCHASE,255.58,PENDING,USSD,PORT_HARCOURT,PREMIUM
30e7e379-a0e2-497a-b9dc-0efc4366576d,MRC-006754,2024-01-10T06:00:51,POS,CARD_TRANSACTION,28337.68,SUCCESS,POS,KADUNA,VERIFIED
977a3b13-7b04-46d8-93f2-9edf53efdb70,MRC-008314,2024-01-10T06:00:57,SAVINGS,WITHDRAWAL,159656.54,SUCCESS,APP,KANO,VERIFIED
05fb6973-d780-4922-88d5-23c3bdc4d125,MRC-009750,2024-01-10T06:00:57,BILLS,ELECTRICITY,16641.8,SUCCESS,WEB,OGUN,PREMIUM
e77d1289-27bd-4e57-bdea-67854af07694,MRC-000628,2024-01-10T06:00:58,BILLS,ELECTRICITY,19859.05,SUCCESS,APP,IBADAN,VERIFIED
c64328a6-3ae7-42bb-a517-d8254a02e725,MRC-007390,2024-01-10T06:01:01,MONIEBOOK,EXPENSE_LOGGED,16155.98,SUCCESS,APP,LAGOS,VERIFIED
38ddcdd7-11e8-4fe9-b873-d174c8cd28e6,MRC-009881,2024-01-10T06:01:03,BILLS,ELECTRICITY,6795.28,SUCCESS,APP,DELTA,STARTER
2cdaa1fc-0bbc-4016-887e-a1c9a557d75f,MRC-000455,2024-01-10T06:01:04,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,WEB,OGUN,STARTER
0be67bae-b0c6-4c66-a4eb-2e63e00db0cd,MRC-008708,2024-01-10T06:01:08,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,WEB,OGUN,VERIFIED
13ce3849-4e84-48ef-bdbf-b4d4e788d39a,MRC-005216,2024-01-10T06:01:10,BILLS,ELECTRICITY,8321.27,SUCCESS,WEB,IBADAN,VERIFIED
89dd5320-6d84-4736-a03e-57a61552d515,MRC-009860,2024-01-10T06:01:20,AIRTIME,AIRTIME_PURCHASE,999.71,SUCCESS,USSD,PORT_HARCOURT,PREMIUM
8fde2706-8024-473f-8525-3e70c2ec3f14,MRC-005938,2024-01-10T06:01:20,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,APP,KANO,PREMIUM
f40aaf51-4ea8-48bb-92bc-2247e660b433,MRC-004905,2024-01-10T06:01:26,MONIEBOOK,INVENTORY_UPDATE,8915.67,SUCCESS,APP,IBADAN,VERIFIED
57f1d091-c96d-48eb-9f85-12c4872ef671,MRC-009486,2024-01-10T06:01:32,SAVINGS,DEPOSIT,40691.61,SUCCESS,WEB,ENUGU,VERIFIED
1aceaf78-5561-4031-bdca-7c83c65014e4,MRC-003309,2024-01-10T06:01:35,CARD_PAYMENT,SUPPLIER_PAYMENT,360787.47,SUCCESS,WEB,ABUJA,STARTER
4a399a5a-195b-44a7-b08c-200df02bfee4,MRC-003266,2024-01-10T06:01:38,BILLS,ELECTRICITY,73602.8,SUCCESS,WEB,ABUJA,VERIFIED
ce26c71b-9870-403a-b14e-0303816dfc9a,MRC-002807,2024-01-10T06:01:44,AIRTIME,DATA_PURCHASE,639.33,SUCCESS,USSD,KADUNA,VERIFIED
9d1c35c6-7677-4c70-a315-1104b7bd7a4b,MRC-008449,2024-01-10T06:01:49,POS,CARD_TRANSACTION,43917.39,SUCCESS,POS,KADUNA,STARTER
1169e686-6f2e-4571-ad20-06e419342a10,MRC-007785,2024-01-10T06:01:50,CARD_PAYMENT,SUPPLIER_PAYMENT,37192.98,SUCCESS,APP,ENUGU,STARTER
fca8d45c-ca3b-4e13-90c4-eebc792ff97e,MRC-008984,2024-01-10T06:01:50,MONIEBOOK,SALE_RECORDED,5402.11,SUCCESS,APP,KANO,VERIFIED
215a93ff-cebc-4a91-8601-827b3ea59e19,MRC-007289,2024-01-10T06:01:56,MONIEBOOK,EXPENSE_LOGGED,898.75,SUCCESS,OFFLINE,ABUJA,VERIFIED
8ec70299-8ed7-477a-b8b5-d538563eb660,MRC-009849,2024-01-10T06:02:00,AIRTIME,DATA_PURCHASE,1529.53,SUCCESS,USSD,IBADAN,VERIFIED
3000c159-cbc3-4e80-9e24-986f7e5467cf,MRC-005868,2024-01-10T06:02:05,BILLS,ELECTRICITY,99078.86,SUCCESS,APP,LAGOS,STARTER
08c3f21f-6f5d-48b5-a8a8-557a50e143a4,MRC-008921,2024-01-10T06:02:07,BILLS,ELECTRICITY,20511.86,SUCCESS,POS,KANO,PREMIUM
52ee5368-4174-4b2d-bef1-1fc191234257,MRC-002047,2024-01-10T06:02:08,AIRTIME,AIRTIME_PURCHASE,162.34,FAILED,POS,DELTA,VERIFIED
753633f1-d721-4d45-801f-c1f141ec3fa4,MRC-001897,2024-01-10T06:02:09,POS,CASH_WITHDRAWAL,30397.16,SUCCESS,POS,KANO,STARTER
9760321e-4c44-4861-850e-0c624ead9355,MRC-009125,2024-01-10T06:02:10,POS,CARD_TRANSACTION,50320.24,SUCCESS,POS,ABUJA,PREMIUM
f2a670c1-1293-4dbe-8258-67735dc2cc1b,MRC-009218,2024-01-10T06:02:10,POS,CASH_WITHDRAWAL,97451.71,SUCCESS,POS,ABUJA,PREMIUM
a3d5874d-3a1b-4287-9423-13fc6fc8111c,MRC-000127,2024-01-10T06:02:16,AIRTIME,AIRTIME_PURCHASE,260.62,FAILED,POS,ABUJA,PREMIUM
2ceb7d5e-77fe-41fc-9541-45bffed20cee,MRC-002040,2024-01-10T06:02:20,BILLS,BETTING,10067.23,SUCCESS,USSD,PORT_HARCOURT,VERIFIED
44970186-510b-4d42-98b8-10bc286c2c8b,MRC-009971,2024-01-10T06:02:21,CARD_PAYMENT,SUPPLIER_PAYMENT,1956169.87,SUCCESS,WEB,OGUN,STARTER
1f4150af-965e-4647-a514-29de54ce08b3,MRC-009883,2024-01-10T06:02:22,BILLS,ELECTRICITY,4696.03,SUCCESS,POS,RIVERS,VERIFIED
69b68b0b-9376-4e93-95e0-d8080ea72d61,MRC-004218,2024-01-10T06:02:23,SAVINGS,AUTO_SAVE,35443.66,SUCCESS,WEB,KADUNA,PREMIUM
cf8d827e-a5a0-4896-a444-508281ef44b4,MRC-001603,2024-01-10T06:02:24,AIRTIME,AIRTIME_PURCHASE,2931.38,SUCCESS,USSD,KANO,PREMIUM
31984074-5090-4f8f-8efe-4a5c8f84c8ad,MRC-001902,2024-01-10T06:02:29,BILLS,ELECTRICITY,24473.35,FAILED,APP,OGUN,PREMIUM
3c7d91ae-506a-48ea-8070-235a9ae65322,MRC-004085,2024-01-10T06:02:29,AIRTIME,AIRTIME_PURCHASE,4117.24,SUCCESS,POS,RIVERS,VERIFIED
4fd96856-72b4-4ae2-93e1-fce535999520,MRC-004929,2024-01-10T06:02:30,SAVINGS,DEPOSIT,52633.81,SUCCESS,APP,ABUJA,PREMIUM
63045db5-df42-496c-9125-550fd5338c06,MRC-008670,2024-01-10T06:02:32,POS,CASH_WITHDRAWAL,92256.52,SUCCESS,POS,KANO,STARTER
d76060dc-e639-428c-a40a-86d199515b73,MRC-002158,2024-01-10T06:02:38,AIRTIME,AIRTIME_PURCHASE,1829.73,SUCCESS,POS,OGUN,PREMIUM
bbb2a553-1b4e-4bb0-9a4a-525b34e372c0,MRC-008999,2024-01-10T06:02:43,BILLS,ELECTRICITY,13133.88,FAILED,APP,LAGOS,STARTER
3d13360d-9fbe-4aa2-b7bc-ff9b8def7b0b,MRC-002789,2024-01-10T06:02:44,POS,CARD_TRANSACTION,75016.34,SUCCESS,POS,LAGOS,STARTER
f6358be2-e23f-4e91-b0a9-973a94c3955f,MRC-005695,2024-01-10T06:02:45,AIRTIME,AIRTIME_PURCHASE,1540.18,SUCCESS,POS,ENUGU,VERIFIED
c30433f2-b4d7-49ff-ba4f-ed07a6ae4b28,MRC-006132,2024-01-10T06:02:50,AIRTIME,AIRTIME_PURCHASE,5571.47,SUCCESS,WEB,PORT_HARCOURT,VERIFIED
309153d4-51a8-428e-93c9-da73db66a3a1,MRC-001729,2024-01-10T06:02:53,BILLS,ELECTRICITY,1193.29,SUCCESS,APP,DELTA,VERIFIED
afaa73c3-b74a-4e61-87c0-9ae9819b2ee6,MRC-004331,2024-01-10T06:03:09,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,APP,KANO,PREMIUM
80d1ef0d-2654-4c4b-b0e7-007a58ae047b,MRC-000707,2024-01-10T06:03:11,CARD_PAYMENT,INVOICE_PAYMENT,226943.04,SUCCESS,APP,PORT_HARCOURT,VERIFIED
551e1aff-31ef-4536-83ea-6d895ea72e92,MRC-003052,2024-01-10T06:03:12,POS,CARD_TRANSACTION,65422.57,SUCCESS,POS,IBADAN,PREMIUM
bf65535a-2efe-48c9-90f7-2326f187d73a,MRC-003209,2024-01-10T06:03:20,AIRTIME,DATA_PURCHASE,4748.36,PENDING,POS,RIVERS,STARTER
9ed4aae5-a826-4e4b-85a0-a7381650d90f,MRC-001729,2024-01-10T06:03:22,BILLS,CABLE_TV,21192.96,SUCCESS,APP,DELTA,VERIFIED
76a2a006-17ff-466d-97e3-e30ac7e775b9,MRC-002375,2024-01-10T06:03:28,CARD_PAYMENT,SUPPLIER_PAYMENT,498257.61,SUCCESS,APP,IBADAN,VERIFIED
035f1738-53b3-4df0-951c-b413560eade2,MRC-002462,2024-01-10T06:03:43,POS,CARD_TRANSACTION,364082.72,SUCCESS,POS,OGUN,PREMIUM
65a231d4-cea6-4cd7-bc25-5106b5f9d0ac,MRC-001663,2024-01-10T06:03:46,POS,CASH_WITHDRAWAL,294457.99,SUCCESS,POS,KADUNA,PREMIUM
85cc8165-3c58-49dd-b314-853c470de18f,MRC-008912,2024-01-10T06:03:55,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,APP,KANO,VERIFIED
7299c474-de19-4fea-9c54-b987d0a37b1d,MRC-003216,2024-01-10T06:03:57,KYC,VERIFICATION_COMPLETED,0.0,SUCCESS,WEB,LAGOS,VERIFIED
16b98ebf-cd6e-4aa1-b644-a4fbf8630c12,MRC-005494,2024-01-10T06:04:00,POS,CASH_WITHDRAWAL,455877.49,SUCCESS,POS,KANO,PREMIUM
354bf24a-f5fc-46a5-a112-36eb9e0ecced,MRC-008214,2024-01-10T06:04:02,BILLS,BETTING,4924.08,SUCCESS,WEB,OGUN,VERIFIED
d0021874-1272-4016-96c4-da04430ef016,MRC-004222,2024-01-10T06:04:05,MONIEBOOK,EXPENSE_LOGGED,16372.19,SUCCESS,APP,OGUN,PREMIUM
a363fcc0-fd89-43ed-a0a6-c2a5470d8bf4,MRC-001160,2024-01-10T06:04:08,SAVINGS,AUTO_SAVE,62636.57,SUCCESS,WEB,OGUN,VERIFIED
29ce3ab7-7160-4ad6-988f-b28bc8865987,MRC-002060,2024-01-10T06:04:08,POS,CARD_TRANSACTION,25951.22,SUCCESS,POS,IBADAN,VERIFIED
8ec9dc2d-f8de-4127-8288-005379945907,MRC-006465,2024-01-10T06:04:08,KYC,DOCUMENT_SUBMITTED,0.0,SUCCESS,APP,ABUJA,STARTER
8d78cd63-0272-458a-8355-7fbaa9875754,MRC-008380,2024-01-10T06:04:09,CARD_PAYMENT,INVOICE_PAYMENT,1552059.99,SUCCESS,APP,DELTA,VERIFIED
5d3d2302-34e2-41bc-94df-6dbe8f59b470,MRC-006862,2024-01-10T06:04:09,SAVINGS,INTEREST_CREDIT,484190.09,SUCCESS,APP,ABUJA,STARTER
28c6d241-6bf5-4e95-8748-5dc1b33aaa89,MRC-006390,2024-01-10T06:04:10,POS,TRANSFER,28850.19,SUCCESS,POS,OGUN,VERIFIED
d4df0167-d696-4604-ab6b-9f813c83a8b7,MRC-007021,2024-01-10T06:04:20,MONIEBOOK,INVENTORY_UPDATE,21080.9,SUCCESS,APP,DELTA,PREMIUM
cf76d59d-4b5a-4112-b4ef-834bda62842f,MRC-006751,2024-01-10T06:04:22,BILLS,ELECTRICITY,2736.91,SUCCESS,WEB,PORT_HARCOURT,PREMIUM
6ceab990-f7d8-4415-ba30-15a95699e5f4,MRC-008442,2024-01-10T06:04:26,BILLS,ELECTRICITY,33223.17,SUCCESS,APP,RIVERS,STARTER
04024717-2e89-4b0b-a227-f58e969bcf87,MRC-007481,2024-01-10T06:04:32,BILLS,CABLE_TV,2790.36,SUCCESS,POS,PORT_HARCOURT,PREMIUM
a2cfcd8b-bdaf-4517-8458-ac5798e939d7,MRC-005888,2024-01-10T06:04:35,AIRTIME,AIRTIME_PURCHASE,2501.31,SUCCESS,POS,ENUGU,VERIFIED
1918b75d-4672-4fe2-adf0-80f678b53c35,MRC-001770,2024-01-10T06:04:41,BILLS,WATER,21552.28,SUCCESS,USSD,IBADAN,VERIFIED
faf89590-920a-4fce-9f23-4600579d5eb6,MRC-003754,2024-01-10T06:04:41,AIRTIME,DATA_PURCHASE,4951.49,PENDING,POS,LAGOS,PREMIUM
914ece94-247c-430c-af9c-03e2387b20ed,MRC-006115,2024-01-10T06:04:46,CARD_PAYMENT,INVOICE_PAYMENT,552992.26,SUCCESS,APP,RIVERS,PREMIUM
75273d37-0c80-4d2f-84b8-e94d3f44daea,MRC-008270,2024-01-10T06:04:47,POS,CARD_TRANSACTION,274370.01,SUCCESS,POS,LAGOS,VERIFIED
261cad9d-4b3f-4736-b2ca-f77bf48ae1fa,MRC-008365,2024-01-10T06:04:55,POS,CARD_TRANSACTION,100216.17,SUCCESS,POS,DELTA,VERIFIED
6b7bc475-6216-41c7-b79d-831f5657f1f9,MRC-000544,2024-01-10T06:04:57,POS,CARD_TRANSACTION,164410.43,SUCCESS,POS,KADUNA,PREMIUM
94594eac-8719-45c7-9b0a-d5b39da1f26d,MRC-008939,2024-01-10T06:04:59,POS,CARD_TRANSACTION,95584.94,SUCCESS,POS,LAGOS,VERIFIED
528ce906-6de7-4a76-a59a-19d8f1bf68c1,MRC-006481,2024-01-10T06:05:00,POS,CARD_TRANSACTION,46970.33,FAILED,POS,PORT_HARCOURT,VERIFIED
72e24c6a-4160-4378-8c2c-c6b3e26fcaec,MRC-000354,2024-01-10T06:05:07,SAVINGS,DEPOSIT,22458.0,SUCCESS,APP,IBADAN,PREMIUM
1aa39000-3a1b-4989-a803-531b71804d34,MRC-007413,2024-01-10T06:05:12,CARD_PAYMENT,SUPPLIER_PAYMENT,394063.76,SUCCESS,WEB,IBADAN,PREMIUM
fba2ec46-20ff-4724-9a81-b2eb13e29e42,MRC-005429,2024-01-10T06:05:15,BILLS,ELECTRICITY,19215.25,SUCCESS,APP,DELTA,VERIFIED
fabf47da-c90d-452b-b59c-6e891edc2684,MRC-009211,2024-01-10T06:05:20,SAVINGS,INTEREST_CREDIT,35037.65,SUCCESS,POS,KANO,VERIFIED
c12ba44d-ac16-4fef-b9ae-2792e3e859cb,MRC-001961,2024-01-10T06:05:23,BILLS,WATER,44025.04,SUCCESS,APP,IBADAN,STARTER
120698b0-413d-4ec4-8bc7-a1c02584c4d4,MRC-005544,2024-01-10T06:05:25,BILLS,INTERNET,18498.68,SUCCESS,POS,ABUJA,VERIFIED
ab6cf7fa-a37e-4ce0-b094-5e41f42e96e0,MRC-001108,2024-01-10T06:05:30,SAVINGS,WITHDRAWAL,6450.99,SUCCESS,WEB,IBADAN,PREMIUM
e64b0179-1116-4507-96c9-4fc962f9f1a6,MRC-001886,2024-01-10T06:05:31,BILLS,ELECTRICITY,4954.78,SUCCESS,USSD,IBADAN,STARTER
b10a9425-79a0-4e1a-a930-2827517bf128,MRC-004211,2024-01-10T06:05:32,SAVINGS,WITHDRAWAL,1593.02,SUCCESS,APP,ABUJA,PREMIUM
3283b7ed-7d43-4100-9258-e3839f771469,MRC-006543,2024-01-10T06:05:33,POS,CASH_WITHDRAWAL,68330.93,SUCCESS,POS,ENUGU,VERIFIED
2cf8c1de-7010-47a5-94c4-fe9fca2cc3d9,MRC-006354,2024-01-10T06:05:35,POS,CARD_TRANSACTION,158237.44,SUCCESS,POS,RIVERS,VERIFIED
e02d31e8-7b29-4f9d-b276-818c1d69431f,MRC-007851,2024-01-10T06:05:36,BILLS,CABLE_TV,1241.32,SUCCESS,WEB,KADUNA,VERIFIED
49688278-87a2-42a5-afc4-9ebc7be516e4,MRC-006956,2024-01-10T06:05:42,CARD_PAYMENT,INVOICE_PAYMENT,74267.48,SUCCESS,WEB,PORT_HARCOURT,VERIFIED
